1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	2
33	4
34	4
35	3
36	3
37	5
38	8
39	6
40	3
41	5
42	4
43	6
44	1
45	0
46	7
47	3
48	3
49	4
50	2
51	2
52	4
53	4
54	1
55	4
56	5
57	3
58	4
59	7
60	5
61	2
62	4
63	6
64	6
65	4
66	2
67	4
68	1
69	2
70	3
71	3
72	3
73	3
74	5
75	3
76	3
77	2
78	0
79	3
80	3
81	2
82	2
83	2
84	4
85	3
86	5
87	2
88	4
89	2
90	5
91	3
92	1
93	3
94	2
95	2
96	3
97	3
98	5
99	5
100	2
101	0
102	2
103	3
104	1
105	4
106	4
107	2
108	4
109	2
110	5
111	3
112	1
113	4
114	2
115	2
116	4
117	2
118	2
119	1
120	1
121	4
122	4
123	1
124	2
125	0
126	2
127	3
128	1
129	1
130	3
131	3
132	4
133	3
134	6
135	3
136	2
137	2
138	2
139	4
140	3
141	3
142	1
143	1
144	3
145	0
146	4
147	4
148	1
149	2
150	1
151	2
152	2
153	7
154	1
155	2
156	2
157	6
158	1
159	3
160	1
161	4
162	4
163	5
164	2
165	1
166	4
167	0
168	2
169	0
170	3
171	0
172	1
173	2
174	2
175	1
176	1
177	3
178	2
179	3
180	1
181	2
182	0
183	4
184	6
185	2
186	3
187	1
188	3
189	6
190	0
191	2
192	5
193	1
194	2
195	3
196	2
197	3
198	5
199	8
200	13
201	6
202	14
203	13
204	18
205	15
206	8
207	15
208	11
209	17
210	22
211	14
212	13
213	19
214	18
215	9
216	18
217	17
218	16
219	9
220	11
221	17
222	13
223	13
224	7
225	13
226	7
227	14
228	16
229	11
230	17
231	8
232	10
233	12
234	16
235	12
236	10
237	15
238	7
239	12
240	19
241	14
242	17
243	20
244	12
245	9
246	14
247	14
248	15
249	9
250	16
251	14
252	12
253	19
254	15
255	13
256	20
257	13
258	12
259	12
260	18
261	8
262	16
263	15
264	15
265	14
266	10
267	10
268	21
269	14
270	14
271	8
272	18
273	10
274	10
275	10
276	12
277	10
278	15
279	13
280	13
281	17
