1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	1
29	1
30	6
31	22
32	32
33	39
34	46
35	46
36	46
37	45
38	58
39	44
40	48
41	43
42	34
43	37
44	47
45	36
46	41
47	35
48	35
49	40
50	45
51	48
52	51
53	33
54	32
55	35
56	46
57	36
58	37
59	34
60	32
61	45
62	33
63	34
64	39
65	36
66	36
67	35
68	16
69	35
70	30
71	31
72	37
73	29
74	32
75	30
76	32
77	28
78	37
79	40
80	38
81	30
82	32
83	36
84	32
85	24
86	21
87	32
88	22
89	35
90	36
91	29
92	32
93	23
94	33
95	37
96	22
97	25
98	26
99	28
100	31
101	23
102	22
103	24
104	21
105	36
106	25
107	28
108	28
109	22
110	39
111	25
112	26
113	34
114	23
115	19
116	34
117	25
118	20
119	30
120	28
121	30
122	27
123	30
124	34
125	28
126	32
127	28
128	26
129	23
130	28
131	18
132	29
133	30
134	24
135	28
136	21
137	21
138	36
139	15
140	30
141	23
142	27
143	18
144	32
145	27
146	30
147	27
148	27
149	26
150	23
151	21
152	24
153	22
154	24
155	24
156	30
157	28
158	20
159	28
160	19
161	28
162	26
163	32
164	22
165	19
166	34
167	20
168	37
169	18
170	23
171	29
172	21
173	21
174	24
175	28
176	29
177	15
178	26
179	24
180	30
181	30
182	28
183	24
184	29
185	19
186	22
187	27
188	24
189	23
190	19
191	29
192	28
193	35
194	31
195	37
196	50
197	47
198	58
199	76
200	96
201	93
202	99
203	134
204	126
205	119
206	124
207	141
208	128
209	148
210	138
211	124
212	128
213	129
214	141
215	133
216	128
217	138
218	126
219	117
220	130
221	128
222	126
223	146
224	105
225	147
226	135
227	122
228	136
229	140
230	139
231	133
232	121
233	143
234	144
235	132
236	123
237	145
238	119
239	137
240	146
241	121
242	123
243	131
244	142
245	127
246	133
247	131
248	143
249	119
250	137
251	134
252	130
253	142
254	155
255	146
256	154
257	133
258	122
259	124
260	137
261	115
262	168
263	129
264	131
265	150
266	148
267	127
268	157
269	139
270	155
271	160
272	146
273	119
274	119
275	134
276	139
277	135
278	143
279	135
280	135
281	130
