1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	4
33	6
34	6
35	2
36	8
37	1
38	5
39	2
40	4
41	4
42	4
43	2
44	3
45	3
46	2
47	1
48	3
49	2
50	2
51	3
52	0
53	2
54	4
55	2
56	4
57	1
58	1
59	4
60	2
61	2
62	3
63	2
64	2
65	5
66	1
67	3
68	1
69	6
70	0
71	1
72	3
73	3
74	2
75	0
76	2
77	1
78	4
79	4
80	2
81	4
82	1
83	5
84	1
85	2
86	0
87	2
88	2
89	1
90	5
91	0
92	4
93	2
94	1
95	2
96	0
97	3
98	1
99	2
100	5
101	2
102	1
103	1
104	0
105	1
106	2
107	0
108	4
109	2
110	4
111	1
112	4
113	1
114	2
115	5
116	4
117	2
118	0
119	0
120	4
121	2
122	3
123	1
124	3
125	3
126	4
127	1
128	5
129	1
130	2
131	0
132	5
133	4
134	4
135	5
136	2
137	1
138	4
139	1
140	1
141	2
142	1
143	1
144	1
145	3
146	3
147	2
148	1
149	1
150	3
151	3
152	3
153	0
154	2
155	3
156	2
157	1
158	2
159	3
160	1
161	5
162	0
163	0
164	3
165	0
166	4
167	2
168	4
169	0
170	1
171	2
172	1
173	2
174	1
175	2
176	2
177	2
178	3
179	3
180	3
181	2
182	3
183	1
184	3
185	1
186	1
187	0
188	1
189	2
190	3
191	4
192	3
193	6
194	4
195	1
196	3
197	3
198	1
199	1
200	4
201	8
202	8
203	4
204	4
205	9
206	13
207	8
208	8
209	16
210	8
211	10
212	8
213	6
214	21
215	5
216	15
217	14
218	9
219	10
220	9
221	10
222	13
223	12
224	6
225	16
226	13
227	9
228	12
229	14
230	11
231	16
232	7
233	11
234	10
235	10
236	14
237	15
238	10
239	11
240	8
241	11
242	13
243	11
244	9
245	16
246	8
247	18
248	16
249	7
250	12
251	6
252	15
253	13
254	10
255	16
256	15
257	17
258	9
259	11
260	12
261	11
262	13
263	13
264	11
265	11
266	16
267	14
268	19
269	11
270	9
271	12
272	18
273	4
274	9
275	8
276	9
277	20
278	11
279	16
280	12
281	7
