1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	1
29	0
30	1
31	1
32	6
33	2
34	5
35	2
36	2
37	3
38	4
39	7
40	3
41	1
42	6
43	3
44	0
45	4
46	4
47	6
48	1
49	1
50	6
51	3
52	6
53	2
54	6
55	2
56	4
57	2
58	2
59	4
60	3
61	3
62	4
63	1
64	4
65	4
66	4
67	2
68	1
69	3
70	0
71	1
72	3
73	3
74	3
75	5
76	2
77	2
78	3
79	2
80	4
81	1
82	5
83	1
84	1
85	2
86	2
87	2
88	2
89	2
90	0
91	2
92	3
93	2
94	7
95	5
96	2
97	3
98	2
99	0
100	1
101	2
102	0
103	1
104	3
105	3
106	0
107	2
108	1
109	4
110	0
111	4
112	3
113	1
114	1
115	1
116	2
117	1
118	1
119	4
120	2
121	1
122	4
123	3
124	3
125	4
126	1
127	6
128	1
129	3
130	4
131	1
132	2
133	3
134	1
135	2
136	2
137	2
138	6
139	1
140	3
141	3
142	5
143	0
144	5
145	1
146	4
147	0
148	5
149	1
150	1
151	3
152	2
153	0
154	1
155	1
156	4
157	3
158	4
159	1
160	1
161	4
162	1
163	0
164	3
165	0
166	4
167	4
168	4
169	1
170	2
171	4
172	0
173	1
174	2
175	5
176	2
177	0
178	1
179	0
180	4
181	1
182	1
183	1
184	0
185	1
186	0
187	3
188	1
189	2
190	2
191	8
192	4
193	6
194	5
195	13
196	8
197	13
198	11
199	15
200	12
201	8
202	12
203	24
204	18
205	9
206	17
207	18
208	9
209	16
210	19
211	11
212	13
213	10
214	11
215	15
216	7
217	12
218	11
219	9
220	13
221	13
222	15
223	16
224	12
225	13
226	12
227	13
228	11
229	13
230	15
231	9
232	15
233	20
234	22
235	15
236	12
237	9
238	13
239	13
240	13
241	12
242	15
243	10
244	20
245	15
246	17
247	15
248	12
249	12
250	11
251	14
252	15
253	11
254	16
255	15
256	14
257	11
258	15
259	12
260	8
261	12
262	14
263	13
264	15
265	17
266	10
267	8
268	9
269	17
270	18
271	15
272	11
273	12
274	14
275	12
276	14
277	11
278	17
279	15
280	11
281	12
